"Symbol" "Children" "Adults" "Older"
"ENSG00000000003" 0.0890782999739686 2.70124444930889 1.1981451047393
"ENSG00000000419" 0.092003811643185 1.13704963784228 3.17199854784691
"ENSG00000000457" 0.159595641963717 3.00391907837198 1.49269894191843
"ENSG00000000460" 0.0888687599658927 1.30945401510632 0.0469720074528156
"ENSG00000000938" 0.175885335716755 0.0519298348639941 0.531231678148485
"ENSG00000000971" 0.164831204749473 0.561688452309915 0.264255269043644
"ENSG00000001036" 0.139094555725015 3.74969572063729 0.277285318481947
"ENSG00000001084" 0.0683087192711946 3.34214206373081 3.54161790738139
"ENSG00000001167" 0 2.86862915635514 0.552773485815178
"ENSG00000001460" 0 1.77532817677395 0.36661685248042
"ENSG00000001461" 0.143758793478811 3.92741651001141 2.67695189410218
"ENSG00000001497" 0 1.76654413199562 0.907270359587966
"ENSG00000001561" 0.151844991830811 2.01230580551987 0.967816968375048
"ENSG00000001617" 0 1.48401517277322 6.29219127034197
"ENSG00000001626" 0.146827656985766 0.51832405499997 0.0508626172616988
"ENSG00000001629" 0.248504177850423 1.40102429701326 1.1766762743075
"ENSG00000001630" 0.168513091671636 0.301830667323791 2.16353588067918
"ENSG00000001631" 0.0806307764186623 3.17128479857486 3.74258007564167
"ENSG00000002016" 0.0906128431331374 1.25776405399558 2.39381871886453
"ENSG00000002330" 0.0998146730378546 4.47975480924794 0
"ENSG00000002549" 0.117029417720193 0 0.157462301641232
"ENSG00000002586" 0.086575606511451 2.15903362165514 0.742563372230411
"ENSG00000002587" 0 0.826491688473613 2.31731743784806
"ENSG00000002726" 0 0.566643021473076 0.982374472421989
"ENSG00000002822" 0.238500940838636 0.23067582008282 0
"ENSG00000002834" 0.144813795662785 1.44326297143965 22.9594186801984
"ENSG00000002919" 0.0698526730595788 1.61849785898949 0
"ENSG00000002933" 0.243646285685746 0.129792918542394 0
"ENSG00000003056" 0 2.01270507172448 6.21830529575157
"ENSG00000003096" 0.0803129435574902 0.540713457711127 0.0527732429041868
"ENSG00000003137" 0.124544060067273 0 0
"ENSG00000003147" 0.0892841417122076 1.04693455364574 3.08685668948396
"ENSG00000003249" 0.0948576218374283 1.39003253561464 0.635818109108049
"ENSG00000003393" 0.068199213080778 1.51710017254062 0.599404442307475
"ENSG00000003400" 0.123724925891516 2.16456487250505 0
"ENSG00000003402" 0.0761598904047557 1.12133857556227 3.46958710696448
"ENSG00000003436" 0.15461478262079 2.4994853053243 1.84554599903572
"ENSG00000003509" 0.155017568354617 2.53663233534174 3.06178396663688
"ENSG00000003756" 0.16227367898996 0.60208066835344 3.69390887999355
"ENSG00000003987" 0.157522755208356 1.70975648314952 0
"ENSG00000003989" 0.195705158144576 0.0519159849799942 0.506663659273393
"ENSG00000004059" 0.155905763688307 1.50611550850437 9.99813092045383
"ENSG00000004139" 0.14608147611585 2.67682408109505 3.5999373910167
"ENSG00000004142" 0.156082147567808 1.78082027735401 2.19527542888356
"ENSG00000004399" 0.116629068575434 0.0559943633875542 0.311610237208368
"ENSG00000004455" 0.150641680855174 1.25283460784683 1.49850002834668
"ENSG00000004468" 0.129326268232617 0 0
"ENSG00000004478" 0.0681060518312101 1.22420716569552 2.74999806807511
"ENSG00000004487" 0.0773905301237709 2.10278854911394 2.46186833036035
"ENSG00000004534" 0.213191793472159 1.15112492035553 2.59947908533434
"ENSG00000004660" 0.153517231376229 1.58728682653442 0.278289889592238
"ENSG00000004700" 0.15338975842796 1.28173293243028 0.214213961218715
"ENSG00000004766" 0.163090527877818 1.68799904951265 3.12229744173222
"ENSG00000004777" 0.186703093659444 0.468900472874476 0.288039025241096
"ENSG00000004779" 0.0902334837563332 0.987458700538222 5.79454348608593
"ENSG00000004799" 0.178591068733015 0.580848009904492 0
"ENSG00000004809" 0.185672242379017 0.214352118032835 0.0536172191782957
"ENSG00000004838" 0 0.450027224176132 3.38379113349549
"ENSG00000004846" 0.0962397146902791 0.869347548195347 0
"ENSG00000004848" 0.133830701854877 1.45097028647153 0
"ENSG00000004864" 0.166802721411951 1.27434733324981 2.27962666148719
"ENSG00000004866" 0.154765128426191 2.52920115524094 0.234828097115149
"ENSG00000004897" 0.100055926784338 1.37302862313709 2.66652638686925
"ENSG00000004939" 0.139245218017793 46.7615960780893 0
"ENSG00000004961" 0.158609562014498 1.14709469010265 3.30469290945094
"ENSG00000004975" 0.0774981197301406 2.95366209257838 0.51504857146623
"ENSG00000005001" 0.101752620821061 2.8267306543674 11.9863514122655
"ENSG00000005007" 0.209700632908821 1.87699329196056 2.55632622323593
"ENSG00000005020" 0.0738691321715826 0.809436406096308 2.11219710678009
"ENSG00000005022" 0.145937378833106 0.56442625009415 1.14001843028407
"ENSG00000005075" 0.0708663614362942 2.73474225637752 3.65203596427742
"ENSG00000005100" 0.151015252901529 3.17884053961311 3.37064079249482
"ENSG00000005102" 0.195394527457002 0.341908645235863 0
"ENSG00000005108" 0.103820461012905 0.389047117622396 0
"ENSG00000005156" 0.070512387048663 1.59271223573898 3.29872203080319
"ENSG00000005175" 0.0876808329510674 2.29036854357559 5.51627403916183
"ENSG00000005187" 0 1.09563258003842 1.47347957500742
"ENSG00000005194" 0.136513186675483 2.31838606305999 0
"ENSG00000005206" 0.144663171424217 0.857298070614947 0.210619197969234
"ENSG00000005238" 0.0946803763015135 1.2379539379731 2.13350987718203
"ENSG00000005243" 0.153928774827309 0.839555828772147 0
"ENSG00000005249" 0.139377425715186 1.03522472162646 1.06087967543665
"ENSG00000005302" 0.180527309995011 2.84092405538069 5.2858190668345
"ENSG00000005339" 0.14383662703887 1.92457338151762 2.49573089952851
"ENSG00000005436" 0.0678965620229117 2.99803954581598 2.70993020949738
"ENSG00000005448" 0 0.595329182775783 0
"ENSG00000005469" 0.105040983021663 0.684460884817375 0.103537328361293
"ENSG00000005471" 0 4.14630156253633 0
"ENSG00000005483" 0.159688660042522 1.84461692360394 7.3216711397236
"ENSG00000005486" 0.0977867871272314 4.78414653183472 4.91840141731713
"ENSG00000005700" 0.223663889077639 0.494189807705399 0.484525756156788
"ENSG00000005801" 0.0836399016094295 3.53281378109168 4.18155240888421
"ENSG00000005810" 0.0790009819783732 1.58753136002529 4.62637108464523
"ENSG00000005812" 0.0835882619770691 1.39128799610972 1.98660515406072
"ENSG00000005844" 0 0.871715267301279 0.281352707660143
"ENSG00000005882" 0.0728709881332186 1.24510612845196 3.14829728598392
"ENSG00000005884" 0.070345594150313 1.30952031088943 7.43619388872253
"ENSG00000005889" 0.159365703372376 1.97381327249281 3.26905850191278
"ENSG00000005893" 0 2.36481908424952 0.889038548432693
"ENSG00000005981" 0.0907545485306241 8.07427629080154 0
"ENSG00000006007" 0.0721363503091821 1.44480534509802 2.27393293473094
"ENSG00000006016" 0.0700972666792659 1.01770083336868 0.957505436381005
"ENSG00000006025" 0.153635763057904 5.44849324195814 6.36711247449276
"ENSG00000006042" 0.0740729315198689 2.46110111350135 1.36882280845147
"ENSG00000006047" 0.0978817685652907 3.72861715297868 2.42449655203242
"ENSG00000006062" 0.0861500261331156 0.898269311204964 1.08440690066474
"ENSG00000006118" 0.0692807177977846 1.96657004362137 5.86908437289569
"ENSG00000006125" 0.0828770620301402 0.659158040205521 1.07850121994565
"ENSG00000006194" 0.0669590926842914 1.24340369587755 0.216860700237744
"ENSG00000006210" 0.172793538925308 0.47722910615825 0.233326368822185
"ENSG00000006282" 0 2.022088537206 1.25910158843581
"ENSG00000006327" 0.087776082408556 0.313561638768118 0
"ENSG00000006377" 0.191123008821409 1.5967006496787 0
"ENSG00000006432" 0.124333688300856 1.23682740313774 3.48950241369236
"ENSG00000006451" 0.214048795342129 1.0450611731036 4.19134859674171
"ENSG00000006453" 0.0736422075615639 0.540031207195263 0.123876349322515
"ENSG00000006459" 0.0855881638451937 1.36716705301294 3.18609470978326
"ENSG00000006468" 0.0733271554932759 0.788873517695021 0.0465146480575476
"ENSG00000006530" 0.0759507775410762 2.10796090222349 0.328790833699384
"ENSG00000006534" 0.185277435421023 0.423778386764164 3.12284249384791
"ENSG00000006555" 0.171056605702498 23.680488219863 1.70691037309258
"ENSG00000006576" 0.108145364183707 1.54461332752267 2.88547918993887
"ENSG00000006606" 0.210551341737851 0 0
"ENSG00000006607" 0.146017720230644 2.08116120145317 0.687671643210883
"ENSG00000006611" 0.117356912629995 0.796077457035206 0
"ENSG00000006625" 0.241049444622217 1.03001366097242 3.839608253171
"ENSG00000006634" 0.171130653632862 1.20761587299271 2.97290250418887
"ENSG00000006652" 0.183948218630067 0.658955585046546 1.7790104175455
"ENSG00000006695" 0 1.65881437960008 0.116471243043129
"ENSG00000006704" 0.144091903058338 1.37224442465475 0.359866259796549
"ENSG00000006712" 0 1.71998295063286 0.306953700800066
"ENSG00000006715" 0.15418987265715 1.38494197384175 0.245669650894978
"ENSG00000006740" 0.066733927754427 1.60697482080565 2.30835056940695
"ENSG00000006744" 0.0686366928230432 1.17881886312506 0.265718723281153
"ENSG00000006747" 0.110440756776284 0.437942894996862 0.564874006970703
"ENSG00000006756" 0.0997348979014617 2.04975770006014 0.84814128844522
"ENSG00000006757" 0 2.56846243705745 0.42736589193803
"ENSG00000006831" 0.199737170973687 0.964081848314167 0.326875939913137
"ENSG00000006837" 0.0691897517487968 0.635679451940381 0
"ENSG00000007047" 0.0717104173786112 1.4007929621302 0.49758415532571
"ENSG00000007062" 0.0715583864036703 0.487699404523747 5.18540484537774
"ENSG00000007080" 0.0689764348587661 2.21755671323305 0.818322347999392
"ENSG00000007129" 0.0891065359564938 0.178714392563743 0.10847874641719
"ENSG00000007168" 0.164306829513173 1.34751502786282 0.819958243379869
"ENSG00000007171" 0.181214309328981 0 0.229797575149003
"ENSG00000007174" 0.153855683579107 0 0.671489653905824
"ENSG00000007202" 0.0946596441118905 1.11894873628556 7.7147401684804
"ENSG00000007216" 0.0773117457373396 0.519966167229338 0.04816323876721
"ENSG00000007255" 0.0697658795145291 2.31812810835596 3.99060453747459
"ENSG00000007264" 0.138128040568266 0.162511534208123 0
"ENSG00000007306" 0.0803137886904956 0.305560400323194 2.29927181413359
"ENSG00000007312" 0.089387725397155 0 0
"ENSG00000007341" 0 3.5388909642427 1.72427157846634
"ENSG00000007372" 0.0691212356911197 1.26959149839462 4.67704537897678
"ENSG00000007376" 0.137604076320455 1.51094196083541 1.82543775874296
"ENSG00000007384" 0.0831894064088804 1.62577560276546 0.364350292805645
"ENSG00000007392" 0.150815709921107 0.781393860786851 3.69355684907728
"ENSG00000007402" 0.0730448328308323 2.26499487542139 0.10870821943076
"ENSG00000007516" 0.101468652066935 1.24032062579799 15.278787114566
"ENSG00000007520" 0.176258556601123 1.05371342370891 6.29061334840665
"ENSG00000007541" 0 4.82212394691458 9.52807968437915
"ENSG00000007545" 0.0694634262717297 2.18486639011233 3.79788874319972
"ENSG00000007866" 0.109565665677592 1.76317286491795 3.17815610959806
"ENSG00000007908" 0.145715442936442 0.0583614006648205 0
"ENSG00000007923" 0 2.1342809879183 5.80775676445844
"ENSG00000007933" 0.164012690150877 1.68589275469523 4.5188453246624
"ENSG00000007944" 0.106425662966648 1.71899676524521 3.12243192279932
"ENSG00000007952" 0.0793963048249646 0.875940219260983 2.18246535568355
"ENSG00000007968" 0.133192428005041 0.538217813783094 0.136348926570377
"ENSG00000008018" 0.150210588635059 0.909241920671089 1.88069001540157
"ENSG00000008056" 0.168178115432831 0.615509225951355 0
"ENSG00000008083" 0.156430746302212 0.447419010179184 2.63663090121553
"ENSG00000008086" 0.0981572785720267 3.64816115946071 0.229473291350751
"ENSG00000008128" 0.16286045109383 1.22861766961269 1.77319854616814
"ENSG00000008130" 0.0867071030237561 1.13125679987435 1.93245645520831
"ENSG00000008196" 0.126098599857202 0.377923787579146 0
"ENSG00000008226" 0.112586488889661 0 1.95662194331087
"ENSG00000008256" 0.100293202047299 1.58951809519023 0.0475942614328453
"ENSG00000008277" 0.140193177635575 1.22319319324996 2.2315899559521
"ENSG00000008282" 0.190939222727296 0.58373502964381 1.0977096632188
"ENSG00000008283" 0.153563405865049 0.526744608948387 2.01778214644976
"ENSG00000008294" 0.0828003182238484 3.52263503689673 4.73702735783601
"ENSG00000008300" 0.0804337125337437 0.864808544868604 0.608728297662401
"ENSG00000008311" 0.11894729931637 0.45826312546619 0
"ENSG00000008323" 0.0671468361455709 1.92723832693459 5.83024554130578
"ENSG00000008324" 0.0788416830943754 1.8136747609943 3.28074812809025
"ENSG00000008382" 0.0867209442660242 1.82472940133802 0
"ENSG00000008394" 0.145470916631913 0.750194568303705 0.260828927386278
"ENSG00000008405" 0.0965652566588795 1.89774881772551 0
"ENSG00000008441" 0.0930528863715488 0.509469588525942 0.12457059074411
"ENSG00000008513" 0 0.985329787390287 0.161382188560318
"ENSG00000008516" 0.0951377458962024 0.237532551820582 1.8235588372765
"ENSG00000008517" 0.103394030927129 0.232151351748273 0
"ENSG00000008710" 0.117859227850481 0.614128620639135 2.13125946013638
"ENSG00000008735" 0.081410197193504 1.43043387429806 0.92242258758196
"ENSG00000008838" 0.163976558457547 3.08034476034594 2.8169150546699
"ENSG00000008853" 0.0962402205550809 4.18233236128001 0.645172295847933
"ENSG00000008869" 0.0816782921052009 2.08908978955896 0.490373430570758
"ENSG00000008952" 0.151522376080566 2.01583745233035 8.9390733469293
"ENSG00000008988" 0.0703961134205724 2.8266800812466 3.4050317504202
"ENSG00000009307" 0.0990160561787348 1.37872019733663 10.344401068809
"ENSG00000009335" 0.15022382612434 1.30501618153742 0.324291661881513
"ENSG00000009413" 0.0744653545674719 0.562687543126417 2.97790966370149
"ENSG00000009694" 0.110338705870341 0.854531889013949 0
"ENSG00000009709" 0.0971628973129105 1.28295268079961 2.35070810794131
"ENSG00000009724" 0.0996940802963992 1.46592286820493 0.271562497782997
"ENSG00000009765" 0.0952531905779733 2.10823172688185 0.40873323659162
"ENSG00000009780" 0 2.450838766365 3.851043880238
"ENSG00000009790" 0.0735625948319327 0.760439133724103 1.09212030363517
"ENSG00000009830" 0 1.22203512648172 0.516839364246476
"ENSG00000009844" 0.0768837122330124 2.36230004959387 4.23898639896317
"ENSG00000009954" 0.14102445697104 2.83273497568679 5.24469849678332
"ENSG00000010017" 0.176503544721093 3.15626429904044 2.13017375667583
"ENSG00000010030" 0.185068445092337 0.443965561241571 0.237038076353324
"ENSG00000010072" 0.0830839497233986 1.18751352498514 3.41992901505869
"ENSG00000010219" 0.0722997799042914 4.07239643800978 4.30502521827626
"ENSG00000010244" 0.105930971283052 1.37329454152258 4.44481811684718
"ENSG00000010256" 0.183873385528401 1.14819892652556 1.13674941171949
"ENSG00000010270" 0.155202917055101 2.30682179340923 0.206865425393578
"ENSG00000010278" 0.0707152128895007 0.512705582028505 10.1451833738755
"ENSG00000010292" 0.11142375654829 1.54993789783106 0.670370743047128
"ENSG00000010295" 0 1.60683235788151 1.86300654289619
"ENSG00000010310" 0.115880803680808 0.19228568834419 0.0598455579563002
"ENSG00000010318" 0.0921344146616043 1.59121120295178 0.791656864136538
"ENSG00000010319" 0.160009409205977 0 0
"ENSG00000010322" 0.0762841663472827 2.60956032196192 3.75687932428549
"ENSG00000010327" 0.101934762143413 0 5.01894756474053
"ENSG00000010361" 0.073354295935768 1.88299155909985 2.96152955124996
"ENSG00000010379" 0.202691592494037 0.26232787859153 0
"ENSG00000010404" 0.147907811954318 0.651766991476029 0.0784287373795846
"ENSG00000010438" 0.256890805187746 0.626581282495216 0.619341759253319
"ENSG00000010539" 0.21237385907625 1.54004953096295 4.08091771981415
"ENSG00000010610" 0.148628347392112 0.900775191701118 0.266488759851055
"ENSG00000010626" 0.0904461473435442 0.407755138875596 1.06798764814748
"ENSG00000010671" 0.0683452935361014 0.290254366685697 0
"ENSG00000010704" 0.086022052488301 2.00943542373646 1.48699447867803
"ENSG00000010803" 0.139836039910039 1.17296079312152 0
"ENSG00000010810" 0.0753711010406411 0.609820804602448 2.21803593553677
"ENSG00000010818" 0.0856238572119241 2.36747504042783 1.10130567528273
"ENSG00000010932" 0.0878685878507093 4.31045077699041 3.07459972096059
"ENSG00000011009" 0.194362660332442 1.96202863296286 0.0499655861347026
"ENSG00000011021" 0.0911306839760045 2.61851129864451 0.985046383732322
"ENSG00000011028" 0.0782761216164746 0.840358490637018 0.0466000266755255
"ENSG00000011105" 0 1.00795148060713 0.467604870709152
"ENSG00000011114" 0.23084792974309 2.97956481265416 6.08276241468583
"ENSG00000011132" 0.178461949316211 2.32416124208851 0
"ENSG00000011143" 0 0.753543999431274 0.411709205641061
"ENSG00000011198" 0.081456227049642 0.67678251511624 0.315315938473496
"ENSG00000011201" 0.109597863231141 0.0976326183552612 0.0722694992897394
"ENSG00000011243" 0.210448502057107 1.56888235429303 1.62541816080101
"ENSG00000011258" 0.0886342657937502 2.19898919879398 0.0495471861626627
"ENSG00000011260" 0.226118225898216 1.67767842255541 2.8249818251243
"ENSG00000011275" 0.164211097321199 1.75746769307257 3.1881794236095
"ENSG00000011295" 0.152953507736791 2.55697417075311 5.40081298360563
"ENSG00000011304" 0.0677038048345764 3.20748933494712 7.89145886134122
"ENSG00000011332" 0.0809484388640995 0 0
"ENSG00000011347" 0.095879321702758 2.80352078425163 4.45280554434623
"ENSG00000011376" 0.175681891224358 1.33257725169553 0.190830088260723
"ENSG00000011405" 0.0840236917710139 2.01654248910993 2.59325123889241
"ENSG00000011422" 0.0755783357962692 0.0568979217892571 0.7255093399889
"ENSG00000011426" 0.111407358147685 0.0827874630535553 0
"ENSG00000011451" 0.0704769630824622 1.10717887063056 1.25472243578383
"ENSG00000011454" 0.158035795075099 2.2161980632095 5.64295910851527
"ENSG00000011465" 0.220684959452594 0.614851569767467 0
"ENSG00000011478" 0 4.198933290194 7.10568397119318
"ENSG00000011485" 0.110737365775547 0.286655930279954 14.4344238222512
"ENSG00000011523" 0.141954426484739 1.49465188423912 2.62654547589495
"ENSG00000011566" 0.151616609254867 2.03018889733304 0.234369821473428
"ENSG00000011590" 0.1338113117418 0 0
"ENSG00000011600" 0.086590484776837 0.797466937319102 2.89970702002453
"ENSG00000011638" 0 1.64035040517365 1.34718133965192
"ENSG00000011677" 0.158051573466174 0.585363602431915 0
"ENSG00000012048" 0.161186755226116 0.845461622055485 2.31604817672619
"ENSG00000012061" 0.226543219169881 1.37563395227598 0.300874384979322
"ENSG00000012124" 0.0733276356146056 4.04684356512786 0
"ENSG00000012171" 0.162007085234844 1.36604615118055 0.322344879627983
"ENSG00000012174" 0.0727041667287405 2.28168807284788 0.258273972301669
"ENSG00000012211" 0.148141700276141 0.199916575518698 5.99373233146716
"ENSG00000012223" 0.156239152075451 0 0.0602473470223359
"ENSG00000012232" 0.0921727951974497 1.6124553987063 1.64655651083281
"ENSG00000012660" 0.0673506810670682 1.88727394074402 5.72154211084058
"ENSG00000012779" 0.135694077293497 0.714340018802928 2.38202790803412
"ENSG00000012817" 0 0.0625408499585259 0
"ENSG00000012822" 0.162625262400585 1.595920206667 6.79382108675383
"ENSG00000012963" 0.180320260568016 1.69016221358827 0.131175806696816
"ENSG00000012983" 0.105318082429833 1.12684134855011 3.53945415540895
"ENSG00000013016" 0.101644772504181 0.124583844357634 0.64597881511794
"ENSG00000013275" 0.17505782574883 1.56624453447992 0.113380892102697
"ENSG00000013288" 0.176589053955233 1.68823779234189 0.607866018140233
"ENSG00000013297" 0.173794089340002 1.25535870083034 0
"ENSG00000013306" 0.105518328603173 3.92139725929192 5.80339747847384
"ENSG00000013364" 0.214059476149277 2.49295746984113 7.3347722478939
"ENSG00000013374" 0.120606254638816 0.458479863024017 2.52045000631739
"ENSG00000013375" 0.0792284784234733 0.900623720336019 1.77018588968217
"ENSG00000013392" 0.0868867146847235 3.4804575655024 0.342159760705265
"ENSG00000013441" 0.0924342106333533 2.13962913287189 4.37303257557067
"ENSG00000013503" 0 2.18841926108335 2.80691750595095
"ENSG00000013523" 0.0724644688496812 1.24000044298129 0.560446441065452
"ENSG00000013561" 0.0779167266616222 1.26634233911096 3.1560843947286
"ENSG00000013563" 0.0672007137114589 0 1.76630468536639
"ENSG00000013573" 0 0.978603686306304 0.158621019382525
"ENSG00000013583" 0 1.19339072307023 1.43290909567403
"ENSG00000013588" 0.114586361495156 1.14449452747096 5.05202558602178
"ENSG00000013619" 0.0870495171376981 0 0
"ENSG00000013725" 0.108449839588869 0.726522873587633 0.797934683136119
"ENSG00000013810" 0.0788710131929992 1.10687660525126 1.06549265895525
"ENSG00000014123" 0.0962093069294672 2.7409133479075 4.17055646030708
"ENSG00000014138" 0.145378396941076 2.12863984033167 0.317951874422164
"ENSG00000014164" 0.13769820059896 1.16711936484426 6.73926846458986
"ENSG00000014216" 0.0693222481751051 0.0796203167525108 10.6886145293158
"ENSG00000014257" 0.160650723968686 0.17387295426597 0.0602722542105206
"ENSG00000014641" 0.230681229541391 1.24787165971034 0.306819640155675
"ENSG00000014824" 0.158973506175682 1.91781964267175 1.01391387795654
"ENSG00000014914" 0.097226121660855 7.18256809259312 0.856728320064378
"ENSG00000014919" 0.141615909227649 3.20045195616877 0.73128902178729
"ENSG00000015133" 0 1.16207747760378 1.84437005676213
"ENSG00000015153" 0 1.69097964589747 6.46423608054718
"ENSG00000015171" 0.0848207184545413 2.16119787290686 2.82473423958173
"ENSG00000015285" 0.0779456647558348 1.07826712151826 2.28483533950903
"ENSG00000015475" 0.0823128215439421 1.22515372386569 2.74496930060449
"ENSG00000015479" 0.163538428683724 3.28160586668089 0
"ENSG00000015520" 0.202139829472661 4.18035548850962 0.163295679723496
"ENSG00000015532" 0 1.35121274164977 0.518635401692577
"ENSG00000015568" 0.0694426315691119 1.25068264945462 3.54695307807659
"ENSG00000015676" 0.108955488871676 1.70744663361219 1.54322331558191
"ENSG00000016082" 0.0700536971245003 0.423360051177725 0
"ENSG00000016391" 0.161582745569224 0.695094293644691 0.058823081640808
"ENSG00000016402" 0 1.61556200736238 0.900219670366527
"ENSG00000016602" 0.169136298464361 0.114960895880867 1.38420623355804
"ENSG00000016864" 0.14714009062057 2.29699339478602 0.536399299915304
"ENSG00000017260" 0.146541129927987 1.62019094444747 0.612021206458602
"ENSG00000017427" 0.164782414843983 0.121832129814919 0
"ENSG00000017483" 0.0925200363100575 0.21172614151685 0.143604064017051
"ENSG00000017797" 0.0714248107229855 1.85619169805764 4.64911812520415
"ENSG00000018189" 0.171983287068991 1.62959819732979 4.58196000699876
"ENSG00000018236" 0.143132236404711 0.400476622884985 0.070740689948252
"ENSG00000018280" 0.161111401211459 0.202562700131669 1.09127813543635
"ENSG00000018408" 0.0743098799495718 2.10848748826498 2.64685829508074
"ENSG00000018510" 0 1.2060757789358 0.373136078165168
"ENSG00000018610" 0.0717884487613077 1.74000107204389 2.64169062068112
"ENSG00000018699" 0.151196784177112 1.36434940499721 0.24475958163653
"ENSG00000018869" 0.160556011748822 0.0907576155180046 0
"ENSG00000019102" 0.0771672805385691 2.10964073512889 0.77033211539832
"ENSG00000019144" 0.152698422799077 13.7588634310327 0
"ENSG00000019186" 0.0956890405212748 0.14267973027803 0.0785009833646653
"ENSG00000019485" 0.150531398992861 1.29141666908398 0.268878404599945
"ENSG00000019549" 0.145234359815357 0.758139696330366 0
"ENSG00000019582" 0.0951179472570506 2.34796993277383 28.1257640510506
"ENSG00000019991" 0.0812298209111293 0.0614503798883801 0
"ENSG00000019995" 0.176411199614036 3.37374364300606 0.802024234044909
"ENSG00000020129" 0.111588056010863 1.54808796766557 0
"ENSG00000020256" 0.0716643012048012 1.83071912779415 1.62623340171948
"ENSG00000020426" 0.118221706861081 3.70149572290632 5.98450730386868
"ENSG00000020577" 0.197718104212078 0.638768370902135 0.146080789914338
"ENSG00000020633" 0.0771345209609157 0.533042160191829 2.31718534786725
"ENSG00000021300" 0.0726179476411157 1.19392647235352 1.01256785595384
"ENSG00000021355" 0 0.22448167685517 0.90523007837489
"ENSG00000021574" 0.0857310105407842 1.34441853368199 2.14284646885462
"ENSG00000021645" 0.217095790849604 0.482484889335914 0
"ENSG00000021762" 0.10897178019027 1.33308633547736 0.520005878908369
"ENSG00000021776" 0.0709312955704633 2.06342587891693 2.86809038658538
"ENSG00000021826" 0.20026433072703 1.48507219203225 0
"ENSG00000022267" 0.0841959280650859 0.122480258950419 0
"ENSG00000022556" 0.127081465537731 0.393300445381018 0
"ENSG00000022567" 0.132231490704342 1.66037870644304 1.1697070981441
"ENSG00000022840" 0.155588408708137 1.64492185484844 3.11893970883701
"ENSG00000022976" 0.162498779235395 1.09480357688685 0.308315317323061
"ENSG00000023041" 0.093542692263728 6.06556287293853 1.90743601593916
"ENSG00000023171" 0.0739571063876452 0.382250622390316 0.385301684254453
"ENSG00000023191" 0.0701864706808304 1.45481450118419 0.801819747831189
"ENSG00000023228" 0.158628318860823 1.69426489332211 2.60790139260811
